MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,Z_VALUE,FLUX_V,FLUX_g,FLUX_r,BIBLIO,OTYPE_2,RA_2_A_ICRS_J2000_2000_d,DEC_2_D_ICRS_J2000_2000_d,SCRIPT_NUMBER_ID,Z,url,coord_x,coord_y,x_mm,y_mm,nuv_mag,slit_width,slit_length,yline_mm,em_line,wave,NUV_ned,FUV_ned
SDSS J181956.39+642907.4,274.984975,64.485412,7,7,1.0,1.0,90,C,O,2015ApJS..219...12A,Star,,,15.576000213623047,14.34000015258789,2018ApJS..237...11K,Star,274.984975,64.485412,1,,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=274.9849750d64.4854120d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             nan</a>,-9.22722672071424,6.0798807307717935,-9.14714045447155,6.027111360118387,0,0.075,0.24,0.0,0.0,0.0,99.9,99.9
2MASX J18234242+6432537,275.92672235254,64.54818443377,14,14,1.2482999563217163,1.2345000505447388,90,C,O,2020yCat.1350....0G,Galaxy,0.05249,,17.738000869750977,16.858999252319336,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.92672235254,64.54818443377,1,0.05249,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.9267224d64.5481844d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,8.015982142714064,8.742176692234365,7.944190240171516,8.663880921869023,0,0.075,0.24,5.568734509457901,1908.7,2008.887663,99.9,99.9
SDSS J182206.23+643720.0,275.52594997578,64.62223204614,14,14,7.8856000900268555,8.475199699401855,90,C,O,2020yCat.1350....0G,Galaxy,0.29828,,19.57200050354004,17.909000396728516,2018ApJS..237...11K,Galaxy,275.52594997578,64.62223204614,1,0.29828,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5259500d64.6222320d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.30</a>,0.6850572525099099,11.86571129437033,0.6789158661853284,11.759337824404586,0,0.075,0.24,8.83357780219819,1549.5,2011.68486,99.9,99.9
2MASX J18223094+6404137,275.62841193592,64.07040303589,14,14,7.7758002281188965,10.660300254821777,90,C,O,2020yCat.1350....0G,Galaxy,0.07161,,17.551000595092773,16.851999282836914,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.62841193592,64.07040303589,1,0.07161,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.6284119d64.0704030d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.07</a>,2.605472650645271,-11.613895447064477,2.5820993812445012,-11.509709088781506,0,0.075,0.24,-12.39491276457119,1908.7,2045.382007,20.6413,21.1442
SDSS J182428.13+641641.6,276.117216,64.278232,7,7,86.0,156.0,90,C,O,2015ApJS..219...12A,Galaxy,0.09742,,18.354999542236328,17.792999267578125,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,276.117216,64.278232,1,0.09742,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.1172160d64.2782320d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.10</a>,11.613199492171402,-2.7154722081954668,11.508920906519597,-2.691089125700562,0,0.075,0.24,-0.5931012726095113,1908.7,2094.645554,20.1798,20.3793
SDSS J182255.70+640452.8,275.732122,64.081337,7,7,21.0,15.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05048,,19.000999450683594,18.711999893188477,2018ApJS..237...11K,Galaxy,275.732122,64.081337,1,0.05048,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.7321220d64.0813370d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,4.533447196460489,-11.14280072596378,4.492572850170825,-11.042335301801486,0,0.075,0.24,-14.369803100227717,1908.7,2005.0511760000002,99.9,99.9
LEDA 2666855,276.14255944781,64.31784542651,14,14,7.473100185394287,9.446900367736816,90,C,O,2020yCat.1350....0G,Galaxy,0.05091,,17.197999954223633,16.65999984741211,2018ApJS..237...11K|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,276.14255944781,64.31784542651,1,0.05091,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.1425594d64.3178454d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,12.063884813212438,-1.0251408263608663,11.954777909207628,-1.0158693567252588,0,0.075,0.24,-4.293636560133328,1908.7,2005.8719170000002,19.436,20.1104
2MASX J18214918+6437489,275.45500647892,64.63028901742,14,14,1.6367000341415405,1.5097999572753906,90,C,O,2020yCat.1350....0G,Galaxy,0.05003,,15.798999786376953,15.019000053405762,2019ApJ...872..148C|2018ApJS..237...11K|2009MNRAS.398..109W|2003A&A...412...45P|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.45500647892,64.63028901742,1,0.05003,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4550065d64.6302890d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,-0.6086200714721957,12.208526801131239,-0.603089991606238,12.097596959312796,0,0.075,0.24,8.718116910286165,1908.7,2004.1922610000001,18.8365,19.4755
SDSS J182144.61+643752.7,275.435916,64.631319,7,7,32.0,33.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05113,,19.868999481201172,19.125,2018ApJS..237...11K,Galaxy,275.435916,64.631319,1,0.05113,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4359160d64.6313190d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,-0.9566503139803713,12.25259256645448,-0.9479348149888591,12.140966137658332,0,0.075,0.24,8.888627145654878,1908.7,2006.2918309999998,99.9,99.9
SDSS J182433.26+641614.2,276.138606,64.27062,7,7,23.0,23.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05254,,18.086000442504883,17.71299934387207,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,276.138606,64.27062,1,0.05254,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.1386060d64.2706200d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,12.011536138423407,-3.0354021619891807,11.901667523397622,-3.007637567374408,0,0.075,0.24,-6.097004840829918,1908.7,2008.9830980000002,19.4467,19.6401
SDSS J182219.63+643818.5,275.581805,64.638492,7,7,62.0,59.0,90,C,O,2015ApJS..219...12A,Galaxy,0.11452,,19.815000534057617,19.26300048828125,2018ApJS..237...11K,Galaxy,275.581805,64.638492,1,0.11452,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5818050d64.6384920d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,1.7027160161049333,12.558693022579273,1.6869605591132295,12.44248577138897,0,0.075,0.24,16.516939147295194,1908.7,2127.2843239999997,22.2928,22.0649
SDSS J182334.86+640538.8,275.895253,64.094121,7,7,43.0,67.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05175,,18.976999282836914,18.440000534057617,2018ApJS..237...11K,Galaxy,275.895253,64.094121,1,0.05175,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.8952530d64.0941210d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,7.564175488373727,-10.583303997793003,7.493213759528953,-10.484018946867424,0,0.075,0.24,-13.66469661582143,1908.7,2007.475225,99.9,99.9
SDSS J182152.84+643859.5,275.470206,64.649877,7,7,14.0,17.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05083,,17.464000701904297,17.038999557495117,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.470206,64.649877,1,0.05083,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.4702060d64.6498770d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,-0.3312569329388997,13.041967633333506,-0.328144481575613,12.91942683220921,0,0.075,0.24,9.63241300647216,1908.7,2005.7192209999998,20.0613,19.883
SDSS J182207.63+643932.5,275.531802,64.659049,7,7,15.0,16.0,90,C,O,2015ApJS..219...12A,Galaxy,0.05046,,18.042999267578125,17.458999633789062,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,275.531802,64.659049,1,0.05046,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5318020d64.6590490d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.05</a>,0.7907155307274593,13.43250026319577,0.7831582072082586,13.304118125478904,0,0.075,0.24,9.97433867147042,1908.7,2005.013002,21.4524,21.853
SDSS J181856.98+641939.1,274.73739190351,64.32753609198,14,14,8.760899543762207,15.632699966430664,90,C,O,2020yCat.1350....0G,Galaxy,0.29398,,19.958999633789062,18.36400032043457,2018ApJS..237...11K,Galaxy,274.73739190351,64.32753609198,1,0.29398,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=274.7373919d64.3275361d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.29</a>,-13.844544090122458,-0.5930614978053202,-13.709962407941457,-0.5872963954305611,0,0.075,0.24,-3.9165303631529667,1549.5,2005.02201,99.9,99.9
SDSS J182223.51+644005.6,275.597998,64.668238,7,7,132.0,45.0,90,C,O,2015ApJS..219...12A,Galaxy,0.09368,,18.878000259399414,18.344999313354492,2018ApJS..237...11K,Galaxy,275.597998,64.668238,1,0.09368,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.5979980d64.6682380d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,1.9956823268660098,13.824988414611994,1.9761906101201694,13.68996053238621,0,0.075,0.24,15.355668791598372,1908.7,2087.507016,21.427,21.0159
SDSS J181921.85+640955.8,274.84105379168,64.16552838246,14,14,8.05720043182373,11.930800437927246,90,C,O,2020yCat.1350....0G,Galaxy,0.30704,,19.893999099731445,18.332000732421875,2018ApJS..237...11K,Galaxy,274.84105379168,64.16552838246,1,0.30704,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=274.8410538d64.1655284d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.31</a>,-12.003793645709882,-7.507774185286781,-11.88559765577255,-7.433848489107134,0,0.075,0.24,-9.537647636262335,1549.5,2025.25848,23.6885,99.9
GSC 04222-02265,275.81131719005,64.6541745668,14,14,0.9905999898910522,1.030900001525879,90,C,O,2020yCat.1350....0G,Star,,13.239999771118164,13.470000267028809,13.0600004196167,1998PASP..110.1012S,Star,275.81131719005,64.6541745668,1,,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=275.8113172d64.6541746d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             nan</a>,5.882624303578002,13.239782893323104,5.82387365214759,13.107555195336875,0,0.075,0.24,0.0,0.0,0.0,18.2065,99.9
SDSS J182514.58+641749.2,276.3108079494,64.29695468407,14,14,0.01940000057220459,0.022199999541044235,90,A,O,2020yCat.1350....0G,Star,2.6e-05,,15.75,15.206000328063965,2010ApJ...725L.186D,Star,276.3108079494,64.29695468407,1,2.6e-05,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.3108079d64.2969547d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.00</a>,15.178051589115595,-1.8780198507129306,15.021039912069986,-1.8585923870128573,0,0.075,0.24,0.0,0.0,0.0,99.9,99.9
SDSS J182520.64+641635.9,276.336002,64.276656,7,7,26.0,53.0,90,C,O,2015ApJS..219...12A,Galaxy,0.0972,,18.770999908447266,18.14699935913086,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,276.336002,64.276656,1,0.0972,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.3360020d64.2766560d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.10</a>,15.654520463648213,-2.7356295440455183,15.488232281629854,-2.7065706620049355,0,0.075,0.24,-0.6340110203185287,1908.7,2094.22564,99.9,99.9
SDSS J182429.12+640105.5,276.121344,64.018197,7,7,57.0,29.0,90,C,O,2015ApJS..219...12A,Galaxy,0.08425,,18.839000701904297,18.375999450683594,2018ApJS..237...11K|1998ApJ...508..200T|1998MNRAS.297..239B,Galaxy,276.121344,64.018197,1,0.08425,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=276.1213440d64.0181970d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.08</a>,11.799624011525852,-13.779762221800343,11.66083003849151,-13.617676722773929,0,0.075,0.24,-13.04191407058793,1908.7,2069.507975,20.5382,21.6166
